Id,Label,timeset,0,1,2,3,4,5,6,7,8,9,indegree,outdegree,Degree,componentnumber,strongcompnum,modularity_class
n873,yathinkn,,true,"a:4:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""book_bitchy"";s:4:""name"";s:22:""on new medication 🗡"";s:2:""id"";i:756353959053230080;s:6:""id_str"";s:18:""756353959053230080"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""deniseshrivell"";s:4:""name"";s:54:""📣💧Denise Shrivell -North Sydney #independentsday"";s:2:""id"";i:16094885;s:6:""id_str"";s:8:""16094885"";s:7:""indices"";a:2:{i:0;i:17;i:1;i:32;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""SueArmstrong93"";s:4:""name"";s:13:""Sue Armstrong"";s:2:""id"";i:920033668122288128;s:6:""id_str"";s:18:""920033668122288128"";s:7:""indices"";a:2:{i:0;i:33;i:1;i:48;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""BreakfastNews"";s:4:""name"";s:14:""News Breakfast"";s:2:""id"";i:16463397;s:6:""id_str"";s:8:""16463397"";s:7:""indices"";a:2:{i:0;i:49;i:1;i:63;}}}",237612784,653689,11213,21485,2011-01-13 01:35:26,"Just shooting the shit on Twitter 🍷 Sunshine Coast Lightning ⚡️ #WomenInSport #BallsOnly #Qldpol #Auspol, Books & more... Talks, thinks, tweets too much 😜","Sunshine Coast, Kabi Kabi land",,0,3,3,0,1168,588
n874,jg2325,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""SCElites"";s:4:""name"";s:17:""Supercoach Elites"";s:2:""id"";i:708283366081073153;s:6:""id_str"";s:18:""708283366081073153"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:9;}}}",1049249664107655168,10724,237,497,2018-10-08 06:46:28,"Essendon, Renegades, Raptors, UFC, NBL and occasional Soccer fan. Writer for @Supercoach_HQ and @BBLFantasy","Victoria, Australia",,0,1,1,521,1170,473
n875,bababooie42,,true,"a:4:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""RhysParton"";s:4:""name"";s:52:""Rhys ‘Sewer Rat’ Parton - Bring Them #HomeToBilo"";s:2:""id"";i:190154112;s:6:""id_str"";s:9:""190154112"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""fromtherooftop1"";s:4:""name"";s:4:""Mick"";s:2:""id"";i:802769345981992960;s:6:""id_str"";s:18:""802769345981992960"";s:7:""indices"";a:2:{i:0;i:16;i:1;i:32;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""Bababooie42"";s:4:""name"";s:53:""Kyle Jacob ""Tenacious Sewer Rat"" de Boer 🦓🐀💧"";s:2:""id"";i:1118336716425719811;s:6:""id_str"";s:19:""1118336716425719811"";s:7:""indices"";a:2:{i:0;i:33;i:1;i:45;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:6:""AlboMP"";s:4:""name"";s:16:""Anthony Albanese"";s:2:""id"";i:254515782;s:6:""id_str"";s:9:""254515782"";s:7:""indices"";a:2:{i:0;i:46;i:1;i:53;}}}",1118336716425719811,104978,2923,2116,2019-04-16 22:13:45,"24, Alien, Pansexual, Australian. #Auspol, Anti-fascist, Gamer, Furry, Animal whisperer | DM's open to friends | Disabled, hEDS (Ehlers-Danlos Syndrome)","Caboolture, Qld, Australia 🐻",,2,3,5,0,1138,469
n876,psychichygiene,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""RhysParton"";s:4:""name"";s:52:""Rhys ‘Sewer Rat’ Parton - Bring Them #HomeToBilo"";s:2:""id"";i:190154112;s:6:""id_str"";s:9:""190154112"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}}",537857276,75835,4134,4042,2012-03-27 00:54:17,Yeah Nah. #FreeAssange,"Adelaide, South Australia",,0,0,0,522,1171,474
n877,potcalling,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""RhysParton"";s:4:""name"";s:52:""Rhys ‘Sewer Rat’ Parton - Bring Them #HomeToBilo"";s:2:""id"";i:190154112;s:6:""id_str"";s:9:""190154112"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}}",404508332,173298,3566,3318,2011-11-03 21:08:21,"Retired , Sthn Tasmania, dogboys Magnus & Winston. Sally dog taken by Jimmy Dancer. Dithering less, swearing more, as politicians get worse. Mellukerdee land","Police Point, Tasmania",,0,0,0,523,1172,475
n878,noisynanawarat1,,true,"a:4:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""book_bitchy"";s:4:""name"";s:22:""on new medication 🗡"";s:2:""id"";i:756353959053230080;s:6:""id_str"";s:18:""756353959053230080"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""deniseshrivell"";s:4:""name"";s:54:""📣💧Denise Shrivell -North Sydney #independentsday"";s:2:""id"";i:16094885;s:6:""id_str"";s:8:""16094885"";s:7:""indices"";a:2:{i:0;i:17;i:1;i:32;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""SueArmstrong93"";s:4:""name"";s:13:""Sue Armstrong"";s:2:""id"";i:920033668122288128;s:6:""id_str"";s:18:""920033668122288128"";s:7:""indices"";a:2:{i:0;i:33;i:1;i:48;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""BreakfastNews"";s:4:""name"";s:14:""News Breakfast"";s:2:""id"";i:16463397;s:6:""id_str"";s:8:""16463397"";s:7:""indices"";a:2:{i:0;i:49;i:1;i:63;}}}",1196590977932091392,121351,876,967,2019-11-18 19:49:38,"Social justice , environmental health supporter, who  longs for the Uluru Statement from the Heart to be enshrined in the Constitution",,,0,4,4,0,1173,588
n879,pencilportrait3,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""RhysParton"";s:4:""name"";s:52:""Rhys ‘Sewer Rat’ Parton - Bring Them #HomeToBilo"";s:2:""id"";i:190154112;s:6:""id_str"";s:9:""190154112"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}}",3239942659,19739,3067,2415,2015-06-08 09:18:26,Art is life. part of the team of kickin country on https://t.co/pHB7RPK7CD 89.7 . Left leaning.portrait artist dm for commission https://t.co/geJ46I7iOy,,,0,0,0,524,1174,476
n880,book_bitchy,,true,"a:3:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""amicus_AU"";s:4:""name"";s:14:""Diane Connolly"";s:2:""id"";i:419128990;s:6:""id_str"";s:9:""419128990"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:10;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""deniseshrivell"";s:4:""name"";s:54:""📣💧Denise Shrivell -North Sydney #independentsday"";s:2:""id"";i:16094885;s:6:""id_str"";s:8:""16094885"";s:7:""indices"";a:2:{i:0;i:11;i:1;i:26;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""BreakfastNews"";s:4:""name"";s:14:""News Breakfast"";s:2:""id"";i:16463397;s:6:""id_str"";s:8:""16463397"";s:7:""indices"";a:2:{i:0;i:27;i:1;i:41;}}}",756353959053230080,14855,1821,805,2016-07-22 01:03:31,Being ‘normal’ should not be a goal. Lefty. hEDS. #resist #XR #fedICAC #BLM #NEISvoid .She/her.,"Chapter 13, page 459",,4,4,8,0,79,588
n881,pollymoth,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""RhysParton"";s:4:""name"";s:52:""Rhys ‘Sewer Rat’ Parton - Bring Them #HomeToBilo"";s:2:""id"";i:190154112;s:6:""id_str"";s:9:""190154112"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}}",159000733,78834,806,651,2010-06-24 01:31:31,"""I can hear you through the whine""  Feminist | atheist | expat | nervous migrant |  Respectfully on unceded Gundungurra land #BlackLivesMatter #BidenHarris2020",,,0,0,0,525,1175,477
n882,jiangyin,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""RhysParton"";s:4:""name"";s:52:""Rhys ‘Sewer Rat’ Parton - Bring Them #HomeToBilo"";s:2:""id"";i:190154112;s:6:""id_str"";s:9:""190154112"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}}",19766628,224761,997,594,2009-01-30 08:18:29,She/her + they/them. Ravenclaw. Whovian. Browncoat. Fanson. ISTJ. Childfree. Pro-choice. Disabled. Asexual. Atheist. Feminist. Very fucking sweary.,"Wollongong, NSW, Australia",,0,0,0,526,1176,478
n883,lingtragic,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",930893868,14305,717,283,2012-11-06 20:07:20,"Retired teacher and lover of most things linguistic/language gardener, thinker and busy brain. on Wonnarua land",,,0,0,0,527,1177,479
n884,trevor8hobbs,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""Trevor8Hobbs"";s:4:""name"";s:12:""Trevor Hobbs"";s:2:""id"";i:97777729;s:6:""id_str"";s:8:""97777729"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",97777729,73188,6750,6975,2009-12-18 19:09:09,1.35 Million World Road Deaths Is Yearly Top Killer Of People Aged 5to29 Years #FamilyLove #ParentingLife #HomeLearning 5⭐ #EducationalBooks @ #SaferLifeEbooks,"Worldwide - Sydney, Australia",,0,0,0,528,1178,480
n885,wheremyostrich,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",1657763839,42215,695,1250,2013-08-09 09:16:54,,,,0,0,0,529,1179,481
n886,jogbjqq,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",364134468,27606,512,348,2011-08-29 03:51:42,"Hellenic polytheist, cynophilist, philomath,vague Classicist, hack Byzantinist living on Badjala land.","Craignish, Qld",,0,0,0,530,1180,482
n887,clarkie_qld,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",35645190,86402,661,878,2009-04-26 22:39:10,Recently retired ordinary older bloke who has been round the block a few times  Graduate of ScrewU Uni with honours  I support a #MurdochFreeQueensland,Brisbane,,0,0,0,531,1181,483
n888,sanmarcoscisd,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""SMHS_SMCISD"";s:4:""name"";s:22:""San Marcos High School"";s:2:""id"";i:834503690451111938;s:6:""id_str"";s:18:""834503690451111938"";s:7:""indices"";a:2:{i:0;i:16;i:1;i:28;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""SMCISD_CTE"";s:4:""name"";s:19:""San Marcos CISD CTE"";s:2:""id"";i:760224570208948224;s:6:""id_str"";s:18:""760224570208948224"";s:7:""indices"";a:2:{i:0;i:29;i:1;i:40;}}}",3220639622,4707,83,2595,2015-05-19 15:04:19,"In the heart of the Texas Hill Country between San Antonio and Austin, SMCISD serves over 8,200 students. #StrikeAsOne","San Marcos, TX",,8,2,10,389,850,380
n889,jmarquez_lms,,true,"a:4:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""TAFE_MHS"";s:4:""name"";s:13:""Montwood TAFE"";s:2:""id"";i:759031547018096641;s:6:""id_str"";s:18:""759031547018096641"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:9;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""MontwoodHS"";s:4:""name"";s:20:""Montwood High School"";s:2:""id"";i:3007570236;s:6:""id_str"";s:10:""3007570236"";s:7:""indices"";a:2:{i:0;i:10;i:1;i:21;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""Denise_TAFE_MHS"";s:4:""name"";s:13:""Denise Guzman"";s:2:""id"";i:1174114719822680065;s:6:""id_str"";s:19:""1174114719822680065"";s:7:""indices"";a:2:{i:0;i:22;i:1;i:38;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""ARomo_MHS"";s:4:""name"";s:13:""Angelica Romo"";s:2:""id"";i:952302349191532544;s:6:""id_str"";s:18:""952302349191532544"";s:7:""indices"";a:2:{i:0;i:39;i:1;i:49;}}}",712379781275226112,1049,985,453,2016-03-22 16:45:50,Montwood High School Library Media Specialist🤓 #915librarian 📚#Imessential 💁🏻‍♀️ I love YA!,"El Paso, TX",,0,4,4,26,1183,538
n890,helenmaree4,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""RhysParton"";s:4:""name"";s:52:""Rhys ‘Sewer Rat’ Parton - Bring Them #HomeToBilo"";s:2:""id"";i:190154112;s:6:""id_str"";s:9:""190154112"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}}",1270659671007748096,6674,177,113,2020-06-10 06:11:49,"I'm here for Bluey and birbs, mostly. No terfs on my turf.",,,0,0,0,532,1184,484
n891,ecobard,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""RhysParton"";s:4:""name"";s:52:""Rhys ‘Sewer Rat’ Parton - Bring Them #HomeToBilo"";s:2:""id"";i:190154112;s:6:""id_str"";s:9:""190154112"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}}",43477325,141958,4984,1743,2009-05-30 00:06:07,Environmental and political issues.   Social distancing and self isolating old codger.,North East Tasmania,,0,0,0,533,1185,485
n892,tafensw,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""GeoffLeeMP"";s:4:""name"";s:12:""Geoff Lee MP"";s:2:""id"";i:221570520;s:6:""id_str"";s:9:""221570520"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}}",564277420,11791,1320,7047,2012-04-26 23:59:10,"Australia's largest, most trusted education and training provider. Registered Training Organisation 90003.","Sydney, NSW, Australia",1,5,0,5,0,76,469
n893,danthoniadesign,,true,a:0:{},870926119,4529,120,359,2012-10-09 21:43:42,Makers of hand-crafted signs.,"Inverell, NSW",,0,0,0,534,1186,486
n894,goony_au,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFEdefender"";s:4:""name"";s:5:""Kathy"";s:2:""id"";i:163412567;s:6:""id_str"";s:9:""163412567"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""GladysB"";s:4:""name"";s:18:""Gladys Berejiklian"";s:2:""id"";i:704882735815401472;s:6:""id_str"";s:18:""704882735815401472"";s:7:""indices"";a:2:{i:0;i:25;i:1;i:33;}}}",232217249,6314,1365,2689,2010-12-30 10:14:14,"Transition Now!🌍  Electrician.   Exploring electrical technology, climate change & digital arts.","Melbourne, Victoria",,0,4,4,0,1187,469
n895,jockie_c,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""RhysParton"";s:4:""name"";s:52:""Rhys ‘Sewer Rat’ Parton - Bring Them #HomeToBilo"";s:2:""id"";i:190154112;s:6:""id_str"";s:9:""190154112"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}}",753490741758861312,21312,1179,671,2016-07-14 03:26:07,"I plant and look after trees. Natural resources are the economy, clean air, water, food and shelter are human rights #JobGuarantee",Gumbaynggirr Jagun,,0,0,0,535,1188,487
n896,ymeusee,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",340009697,16009,749,409,2011-07-21 20:43:41,"Love life, great kids, loving husband, hills garden with koalas, echidna, kangaroos, rabbits! deer! Long time proud ALP Member. Guest on Peramangk Country",,,0,0,0,536,1189,488
n897,prfctiy,,true,a:0:{},3734146176,123410,109,1566,2015-09-30 02:58:23,i wanna eat pancakes for dinner,they/she : minor 𐐪𐑂,,0,0,0,537,1190,489
n898,cat41968,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFEdefender"";s:4:""name"";s:5:""Kathy"";s:2:""id"";i:163412567;s:6:""id_str"";s:9:""163412567"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""GladysB"";s:4:""name"";s:18:""Gladys Berejiklian"";s:2:""id"";i:704882735815401472;s:6:""id_str"";s:18:""704882735815401472"";s:7:""indices"";a:2:{i:0;i:25;i:1;i:33;}}}",892924766,11594,871,317,2012-10-20 06:05:54,Social justice. Bit of a lefty. Self-criticism my specialty. Gym junkie of sorts - women can lift!,Lurk around The Gong,,0,1,1,0,1191,584
n899,dykemutt,,true,a:0:{},1150597092840050688,6726,147,170,2019-07-14 22:44:58,20 - she / they . weird puppy //,sick sad world,,0,0,0,538,1192,490
n900,btckr,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",300510416,150627,7640,10743,2011-05-17 17:55:33,"Worked in all forms of news media, publishing. Sometime furniture maker. Atheists are welcome. Living on Yuin country.",NSW Far South Coast,,0,0,0,539,1193,491
n901,jrweaver55,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",1348299643,469462,11437,10398,2013-04-12 23:45:51,Retired public school teacher. The world is changed by your actions; not your opinions.,Australia,,0,1,1,0,1194,554
n902,bobnew8,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",774642481,89568,2770,2534,2012-08-22 18:40:29,Political Institute Distinguished Fellow,,,0,0,0,540,1195,492
n903,debbieh12840384,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",1052473736119562240,24649,395,231,2018-10-17 04:17:47,Rugby Cricket Travel,"New South Wales, Australia",,0,0,0,541,1196,493
n904,1958_bestyear,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",612998177,236303,1467,1750,2012-06-19 20:55:13,Media & the sheep that follow are destroying my country being Greedy Entitled Selfish Twats  I'm not a Leftist or a Right Winger. I'm  a reasonable Human Being,"Perth, Western Australia",,0,0,0,542,1197,494
n905,nicktrebla,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",1052354553750814720,109385,2322,1909,2018-10-16 20:24:12,"Atheist, support Labor, unions, people and science. A fair go for Palestinians and displaced people. Distrust conservatives, corporations, organised religion.","Sydney, New South Wales",,0,0,0,543,1198,495
n906,cheyleia,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",17483196,6349,1373,636,2008-11-19 04:46:09,"Fight for what's right. Abhor corruption, injustice & cruelty. We only have one planet so make a stand & stay strong. My opinions are my own.",Australia,,0,0,0,544,1199,496
n907,lockhartisd,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""Lockhart_JH"";s:4:""name"";s:20:""Lockhart Junior High"";s:2:""id"";i:3306678319;s:6:""id_str"";s:10:""3306678319"";s:7:""indices"";a:2:{i:0;i:19;i:1;i:31;}}}",1705317355,6161,141,1992,2013-08-27 14:14:09,This is the official Twitter page for Lockhart ISD.,"Lockhart, TX",,0,1,1,545,1201,498
n908,victrainawards,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:6:""DETVic"";s:4:""name"";s:3:""DET"";s:2:""id"";i:53256542;s:6:""id_str"";s:8:""53256542"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:10;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""VicTrainAwards"";s:4:""name"";s:15:""@VicTrainAwards"";s:2:""id"";i:1229228931481403392;s:6:""id_str"";s:19:""1229228931481403392"";s:7:""indices"";a:2:{i:0;i:107;i:1;i:122;}}}",1229228931481403392,229,96,94,2020-02-16 21:20:27,The Victorian Training Awards are hosted by the Department of Education and Training & recognise the achievements of participants in the TAFE & training sector.,"Melbourne, Victoria, Australia",,4,1,5,269,589,497
n909,lockhart_jh,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""LockhartISD"";s:4:""name"";s:12:""Lockhart ISD"";s:2:""id"";i:1705317355;s:6:""id_str"";s:10:""1705317355"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""Lockhart_JH"";s:4:""name"";s:20:""Lockhart Junior High"";s:2:""id"";i:3306678319;s:6:""id_str"";s:10:""3306678319"";s:7:""indices"";a:2:{i:0;i:36;i:1;i:48;}}}",3306678319,1960,278,734,2015-08-05 01:26:57,"#LJHProud","Lockhart, TX",,2,1,3,545,1200,498
n910,maicoloscar1,,true,"a:5:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""learning_52"";s:4:""name"";s:14:""Gerry Corrigan"";s:2:""id"";i:1202654479;s:6:""id_str"";s:10:""1202654479"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""IanHenschke"";s:4:""name"";s:12:""Ian Henschke"";s:2:""id"";i:289244214;s:6:""id_str"";s:9:""289244214"";s:7:""indices"";a:2:{i:0;i:17;i:1;i:29;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""TheDrum"";s:4:""name"";s:8:""The Drum"";s:2:""id"";i:20758087;s:6:""id_str"";s:8:""20758087"";s:7:""indices"";a:2:{i:0;i:30;i:1;i:38;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""NationalSeniors"";s:4:""name"";s:26:""National Seniors Australia"";s:2:""id"";i:114656159;s:6:""id_str"";s:9:""114656159"";s:7:""indices"";a:2:{i:0;i:39;i:1;i:55;}}i:4;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""RoyalAged"";s:4:""name"";s:50:""Royal Commission into Aged Care Quality and Safety"";s:2:""id"";i:1179222827376893952;s:6:""id_str"";s:19:""1179222827376893952"";s:7:""indices"";a:2:{i:0;i:56;i:1;i:66;}}}",1295652534225448962,6146,8,4,2020-08-18 05:23:44,,,,0,4,4,0,1202,469
n911,sstockwe,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",128039857,41726,456,802,2010-03-30 19:07:30,Retired Physics teacher still interested in all things even vaguely related to Science (and isn't that just about everything?). Proudly call myself a nerd.,"Lower Hunter, Australia",,0,0,0,546,1203,499
n912,cunningham_cch,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",2787826921,546817,5001,2196,2014-09-03 07:27:43,Passionate about a civil society,,,0,1,1,0,1204,554
n913,hooty686,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""RandallRaiderHS"";s:4:""name"";s:15:""RandallRaiderHS"";s:2:""id"";i:338716665;s:6:""id_str"";s:9:""338716665"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}}",27565118,2618,1538,369,2009-03-29 22:30:59,Be color blind. Be American.,"Texas, USA",,0,1,1,95,1205,583
n914,renshaw_gary,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",3558982573,57288,1075,812,2015-09-14 05:47:44,,,,0,0,0,547,1206,500
n915,rodneycsmith1,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mikeaubrey2"";s:4:""name"";s:32:""🇦🇺mikeaubrey🏳️‍🌈"";s:2:""id"";i:820431428835885059;s:6:""id_str"";s:18:""820431428835885059"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",3042081751,34925,1057,229,2015-02-25 20:52:58,,,,0,0,0,548,1207,501
