Id,Label,timeset,0,1,2,3,4,5,6,7,8,9,indegree,outdegree,Degree,modularity_class,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub
n995,chiccomarx,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",953163367266508801,203105,2056,1759,2018-01-16 02:13:50,🤣😂🐼🐶🦉💀😬love emojis Will never add my birthday NO LISts or u b Blocked 🐶 Am Autismically aware. Living on Yuggera/Jagera country I sends 💕 👉🏾universe,LivingOnStolen Yuggera country,,0,1,1,10,0,1,1,1,1,1,0,0,0.006596
n996,very_grem,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""bornblonde0077"";s:4:""name"";s:8:""whats up"";s:2:""id"";i:301130320;s:6:""id_str"";s:9:""301130320"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""AustraliaPM"";s:4:""name"";s:30:""Australian Prime Minister News"";s:2:""id"";i:1706358680;s:6:""id_str"";s:10:""1706358680"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",1075147268,44558,1244,1033,2013-01-09 18:12:01,"Searching for the truth among the web of lies! likes from me are not endorsements, bookmarks and retweets do not necessarily imply agreement. 🇦🇺 🇷🇺",,,0,3,3,10,0,3,3,1,1,1,0,0,0.02
n997,thought4rce,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""bornblonde0077"";s:4:""name"";s:8:""whats up"";s:2:""id"";i:301130320;s:6:""id_str"";s:9:""301130320"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""AustraliaPM"";s:4:""name"";s:30:""Australian Prime Minister News"";s:2:""id"";i:1706358680;s:6:""id_str"";s:10:""1706358680"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",275834625,44482,1729,1697,2011-04-01 23:09:51,"Physics graduate & kung-fu instructor. Former IT tech. Aussie/US/UK politics, climate science & astronomy. All opinions are my own; who else's would they be?",Sydney,,0,3,3,10,0,3,3,1,1,1,0,0,0.02
n998,gahaganserena,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""AustraliaPM"";s:4:""name"";s:30:""Australian Prime Minister News"";s:2:""id"";i:1706358680;s:6:""id_str"";s:10:""1706358680"";s:7:""indices"";a:2:{i:0;i:19;i:1;i:31;}}}",2454664291,5061,694,227,2014-04-20 05:57:30,"Passionate about equal rights, the environment & the end to corruption, right wing madness & inhumanity in governments everywhere.","Sydney ",,0,3,3,10,0,3,3,1,1,1,0,0,0.02
n999,damo__73_,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFECampaign"";s:4:""name"";s:12:""TAFECampaign"";s:2:""id"";i:364598854;s:6:""id_str"";s:9:""364598854"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:13;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""3wombats"";s:4:""name"";s:19:""Battle Weary Wombat"";s:2:""id"";i:243882040;s:6:""id_str"";s:9:""243882040"";s:7:""indices"";a:2:{i:0;i:14;i:1;i:23;}}}",3230532104,23678,1406,621,2015-05-30 04:56:37,"Lifelong Richmond fanatic, lover of animals, music and fantasy sports","Majors Creek, New South Wales",,0,2,2,10,0,2,2,2,0.571429,0.625,0,0,0.003612
n1002,northway_debbie,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""aap_photos"";s:4:""name"";s:10:""AAP Photos"";s:2:""id"";i:24655308;s:6:""id_str"";s:8:""24655308"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:11;}}}",1897328731,332359,4819,4148,2013-09-23 09:22:37,"Retired Teacher and Librarian. Flat white drinking, rural living, lefty progressive. #crediblewomen","Queensland, Australia ",,6,1,7,12,6,1,7,1,1,1,2,0.067385,0.004048
n1004,chromecastings,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""designerPW"";s:4:""name"";s:14:""Phillip Waters"";s:2:""id"";i:278404976;s:6:""id_str"";s:9:""278404976"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}}",3004590187,66837,1570,1412,2015-01-31 03:50:45,Tradesman/ Small Business. Chilcotts Grass. TAFE supporter. I live on Bundjalung land.,Northern Rivers NSW,,0,5,5,1,0,5,5,4,0.354331,0.384259,0,0,0.040342
n1005,neric16,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""Running51960903"";s:4:""name"";s:21:""Running With Scissors"";s:2:""id"";i:1291303152365404160;s:6:""id_str"";s:19:""1291303152365404160"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""KerryWitch"";s:4:""name"";s:15:""Valerie deBritt"";s:2:""id"";i:143750506;s:6:""id_str"";s:9:""143750506"";s:7:""indices"";a:2:{i:0;i:21;i:1;i:32;}}}",2377965165,284906,1098,973,2014-03-02 22:33:32,,,,0,5,5,10,0,5,5,1,1,1,0,0,0.032415
n1006,alanjmitchell_,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""beigewash"";s:4:""name"";s:53:""🎀🕯️beigewash 🔥💧🌱 FEDERAL ICAC now!!!"";s:2:""id"";i:1496774516;s:6:""id_str"";s:10:""1496774516"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:13;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JohnRHewson"";s:4:""name"";s:11:""John Hewson"";s:2:""id"";i:1253930331901583360;s:6:""id_str"";s:19:""1253930331901583360"";s:7:""indices"";a:2:{i:0;i:15;i:1;i:27;}}}",2450621492,336480,2344,2298,2014-04-17 20:53:54,One man band.Maitland.Australia.,,,0,6,6,11,0,6,6,4,0.358566,0.393519,0,0,0.043556
n1011,kazz201,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JohnRHewson"";s:4:""name"";s:11:""John Hewson"";s:2:""id"";i:1253930331901583360;s:6:""id_str"";s:19:""1253930331901583360"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:12;}}}",879051864,10176,529,329,2012-10-13 21:15:53,Interested in the world🌏. Views and typos my own. 😎 🦠🦠Be Safe. 😷Be Smart. 😀. Be Kind. 🤗 💕💕,"Christmas Island ",,0,1,1,11,0,1,1,1,1,1,0,0,0.003441
n1012,elliphont,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""michaelcrosby87"";s:4:""name"";s:16:""Michael A Crosby"";s:2:""id"";i:222686829;s:6:""id_str"";s:9:""222686829"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:21;i:1;i:35;}}}",159817611,48389,1330,787,2010-06-26 08:08:32,Simply anything environmental everything Fauna and fauna. Fight re protections Anything.. collect research docs etc like lollies to use re Australia,"Melbourne, Victoria",,0,3,3,10,0,3,3,4,0.432692,0.460185,0,0,0.019285
n1013,clarkes,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""JohnRob16933826"";s:4:""name"";s:14:""John Robertson"";s:2:""id"";i:1044038044414697472;s:6:""id_str"";s:19:""1044038044414697472"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:16;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""virgotweet"";s:4:""name"";s:16:""Stuart Tomlinson"";s:2:""id"";i:116889724;s:6:""id_str"";s:9:""116889724"";s:7:""indices"";a:2:{i:0;i:17;i:1;i:28;}}}",17141311,9888,1044,267,2008-11-03 16:37:43,Mad cook and foodie. 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Love anything funny. Rabid atheist. Hate LNP. Hate antivaxers etc. BA Politics.,"Melb, Australia",,0,2,2,3,0,2,2,2,0.75,0.833333,0,0,0
n1014,gorgeousdunny1,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""beigewash"";s:4:""name"";s:53:""🎀🕯️beigewash 🔥💧🌱 FEDERAL ICAC now!!!"";s:2:""id"";i:1496774516;s:6:""id_str"";s:10:""1496774516"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:13;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JohnRHewson"";s:4:""name"";s:11:""John Hewson"";s:2:""id"";i:1253930331901583360;s:6:""id_str"";s:19:""1253930331901583360"";s:7:""indices"";a:2:{i:0;i:15;i:1;i:27;}}}",2607006139,80914,4528,5862,2014-07-06 03:10:53,"Old now. Main interests now writing, current affairs, humanity and the environment.💧","Portland, Victoria, Australia.",,0,1,1,11,0,1,1,1,1,1,0,0,0.003441
n1015,stephaniekakos1,,true,a:0:{},1142752283450470401,20002,392,277,2019-06-23 07:12:30,"workers' rights, literacy for all, living wage, equitable school funding",,,0,9,9,12,0,9,9,4,0.447761,0.49537,0,0,0.063204
n1017,jelmech,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ScottMorrisonMP"";s:4:""name"";s:14:""Scott Morrison"";s:2:""id"";i:34116377;s:6:""id_str"";s:8:""34116377"";s:7:""indices"";a:2:{i:0;i:122;i:1;i:138;}}}",226827262,34903,2157,607,2010-12-15 00:16:20,"I'm a sixty yr old knockabout bloke, sussing out this tweeting guff",bobf WA,,0,1,1,10,0,1,1,1,1,1,0,0,0.006596
n1018,timfrank34,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""AustraliaPM"";s:4:""name"";s:30:""Australian Prime Minister News"";s:2:""id"";i:1706358680;s:6:""id_str"";s:10:""1706358680"";s:7:""indices"";a:2:{i:0;i:19;i:1;i:31;}}}",2441101922,4974,584,203,2014-04-13 01:45:02,Environmental damage and destruction is more dangerous than Coronavirus. The rainforests are on fire. The permafrost is melting. WE MUST ACT NOW!,"Sydney, New South Wales",,0,1,1,10,0,1,1,1,1,1,0,0,0.004894
n1019,michaelaxe,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",1246202769662291969,9786,242,127,2020-04-03 18:28:13,"Had a slight weapons malfunction. We're all fine here now, thank you......How are you?","Tatoonie. OK, Country NSW.",,0,1,1,6,0,1,1,1,1,1,0,0,0.010009
n1020,georgesstpaul1,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:14;}}}",2508648210,42567,1293,563,2014-05-19 18:51:17,,Australia,,0,1,1,8,0,1,1,4,0.428571,0.449074,0,0,0.010903
n1021,maxkatandjane,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",246191456,38280,1338,167,2011-02-02 04:55:43,"""Syzygy Kurrajong: Ever notice whenever you see Scott Morrison speak, there is only silence #auspol #LNPfail""","Brisbane, Queensland",,0,1,1,10,0,1,1,1,1,1,0,0,0.006596
n1022,ponsonby_tony,,true,"a:3:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""GeoffLeeMP"";s:4:""name"";s:12:""Geoff Lee MP"";s:2:""id"";i:221570520;s:6:""id_str"";s:9:""221570520"";s:7:""indices"";a:2:{i:0;i:97;i:1;i:108;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""jihaddibmp"";s:4:""name"";s:12:""Jihad Dib MP"";s:2:""id"";i:3123674845;s:6:""id_str"";s:10:""3123674845"";s:7:""indices"";a:2:{i:0;i:109;i:1;i:120;}}}",859370417739321346,12071,1314,571,2017-05-02 07:34:08,Currently travelling around Australia and enjoying the freedom.,"Perth, Western Australia",,0,2,2,2,0,2,2,1,1,1,0,0,0.019555
n1023,littlefishunite,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""GeorgesStPaul1"";s:4:""name"";s:19:""💧Georges St Paul"";s:2:""id"";i:2508648210;s:6:""id_str"";s:10:""2508648210"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:34;}}}",2347802162,93822,1368,1037,2014-02-16 22:00:04,"A pinch of Social Justice and a dash of Human Rights is recipe for disaster for neo-liberal politics. Educate, advocate and campaign for a fairer society.",Gumbainggir land,,0,58,58,11,0,58,58,3,0.724409,0.813406,0,0,0.338734
n1024,faerie_emelie,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""GeorgesStPaul1"";s:4:""name"";s:19:""💧Georges St Paul"";s:2:""id"";i:2508648210;s:6:""id_str"";s:10:""2508648210"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:34;}}}",700837976817807360,34902,33,140,2016-02-19 19:22:49,RWNJs vs SJWs. What does it all mean? I think that we might be spending all our time barking at each other when we should be biting the ones who hold the leash,,,0,55,55,12,0,55,55,3,0.707692,0.797101,0,0,0.331431
n1026,tafecasualtees,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""GeorgesStPaul1"";s:4:""name"";s:19:""💧Georges St Paul"";s:2:""id"";i:2508648210;s:6:""id_str"";s:10:""2508648210"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:34;}}}",1065206925535506432,2128,30,30,2018-11-21 06:34:56,We are the precariate; casualties of a war against workers. We demand #CasualRights #casualTs,Australia,,0,48,48,8,0,48,48,3,0.671642,0.762963,0,0,0.309091
n1027,magnetophoto1,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""bornblonde0077"";s:4:""name"";s:8:""whats up"";s:2:""id"";i:301130320;s:6:""id_str"";s:9:""301130320"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mackaysuzie"";s:4:""name"";s:17:""Susan Mackay 😱"";s:2:""id"";i:1038235795;s:6:""id_str"";s:10:""1038235795"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",943668992249552897,1404,252,41,2017-12-20 21:26:35,"Husband, father, photographer of things, Carlton- Hot Rodder- Drag Racing.",Bowral - Mittagong,,0,2,2,10,0,2,2,1,1,1,0,0,0.013269
n1028,vegieoil,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""mawsecode"";s:4:""name"";s:17:""🌷Marielle 🌷"";s:2:""id"";i:126278285;s:6:""id_str"";s:9:""126278285"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:10;}}}",39225702,18304,967,627,2009-05-11 06:07:41,A sustainable future.,New South Wales,,0,3,3,4,0,3,3,1,1,1,0,0,0.009235
n1030,3wombats,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""bornblonde0077"";s:4:""name"";s:8:""whats up"";s:2:""id"";i:301130320;s:6:""id_str"";s:9:""301130320"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""AustraliaPM"";s:4:""name"";s:30:""Australian Prime Minister News"";s:2:""id"";i:1706358680;s:6:""id_str"";s:10:""1706358680"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",243882040,820429,3409,6301,2011-01-27 19:57:17,"Glad you're seated it's a long story. Too long. Arts and Music from Opera to Immigrant Union,Dandy Warhols.  Living on Wurundjeri land",Australia,,3,5,8,10,3,5,8,2,0.7,0.785714,7.5,0.000185,0.023603
n1031,eternalstranger,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""AustraliaPM"";s:4:""name"";s:30:""Australian Prime Minister News"";s:2:""id"";i:1706358680;s:6:""id_str"";s:10:""1706358680"";s:7:""indices"";a:2:{i:0;i:19;i:1;i:31;}}}",14072190,29230,1550,875,2008-03-03 06:42:35,tweeting the Apocalypse Sewer Rat.,Macquarie Fields Australia,,0,1,1,10,0,1,1,1,1,1,0,0,0.004894
n1032,ferdimagellan2,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""bornblonde0077"";s:4:""name"";s:8:""whats up"";s:2:""id"";i:301130320;s:6:""id_str"";s:9:""301130320"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mackaysuzie"";s:4:""name"";s:17:""Susan Mackay 😱"";s:2:""id"";i:1038235795;s:6:""id_str"";s:10:""1038235795"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",1212247565850177536,41967,1667,635,2020-01-01 00:43:01,If it weren’t for the greed of a few there would be plenty for all. Despairing of the destruction of the planet.,,,0,2,2,10,0,2,2,1,1,1,0,0,0.013269
n1033,tafeeducation,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""GeorgesStPaul1"";s:4:""name"";s:19:""💧Georges St Paul"";s:2:""id"";i:2508648210;s:6:""id_str"";s:10:""2508648210"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:34;}}}",2336306731,100136,4997,4560,2014-02-10 03:07:01,Quality vocational education in Australia is suffering under contestable funding model. Guarantee TAFE funding! #TAFETooGoodToLose #StopTAFECuts #AustNeedsTAFE,"Eora Nation ",,52,60,112,8,52,60,112,3,0.741667,0.829588,3944.65,0.220813,0.334126
n1036,danascully2,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""AustraliaPM"";s:4:""name"";s:30:""Australian Prime Minister News"";s:2:""id"";i:1706358680;s:6:""id_str"";s:10:""1706358680"";s:7:""indices"";a:2:{i:0;i:19;i:1;i:31;}}}",109535426,427054,5000,3163,2010-01-29 06:25:34,,Adelaide Sth Australia,,0,1,1,10,0,1,1,1,1,1,0,0,0.004894
n1037,ayi51887990,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFEdefender"";s:4:""name"";s:5:""Kathy"";s:2:""id"";i:163412567;s:6:""id_str"";s:9:""163412567"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""GladysB"";s:4:""name"";s:18:""Gladys Berejiklian"";s:2:""id"";i:704882735815401472;s:6:""id_str"";s:18:""704882735815401472"";s:7:""indices"";a:2:{i:0;i:26;i:1;i:34;}}}",1176387583011516416,25898,260,39,2019-09-24 02:47:34,,,,0,1,1,10,0,1,1,1,1,1,0,0,0.00851
n1038,tafedefender,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",163412567,102504,3076,2620,2010-07-06 06:31:22,Education is the Answer. The views expressed are personal,,,24,73,97,9,24,73,97,3,0.824074,0.900749,3050.316667,0.176515,0.338709
n1039,dmandurah,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mackaysuzie"";s:4:""name"";s:17:""Susan Mackay 😱"";s:2:""id"";i:1038235795;s:6:""id_str"";s:10:""1038235795"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:12;}}}",1075002160214007808,387,192,43,2018-12-18 07:17:42,Retired.  Now  full time grandfather of 5 best job ever. Proudly wear the lefty badge.,Mandurah,,0,1,1,10,0,1,1,1,1,1,0,0,0.004759
n1040,rene_horton,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""bornblonde0077"";s:4:""name"";s:8:""whats up"";s:2:""id"";i:301130320;s:6:""id_str"";s:9:""301130320"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mackaysuzie"";s:4:""name"";s:17:""Susan Mackay 😱"";s:2:""id"";i:1038235795;s:6:""id_str"";s:10:""1038235795"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",247716265,120797,496,774,2011-02-05 07:08:38,,"Mernda, Melbourne",,0,2,2,10,0,2,2,1,1,1,0,0,0.013269
n1041,colleenmmck618,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""designerPW"";s:4:""name"";s:14:""Phillip Waters"";s:2:""id"";i:278404976;s:6:""id_str"";s:9:""278404976"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}}",865784763994341376,150963,1826,852,2017-05-20 00:22:28,,,,0,8,8,8,0,8,8,3,0.514286,0.538889,0,0,0.076752
n1042,master_synaps,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""AustraliaPM"";s:4:""name"";s:30:""Australian Prime Minister News"";s:2:""id"";i:1706358680;s:6:""id_str"";s:10:""1706358680"";s:7:""indices"";a:2:{i:0;i:19;i:1;i:31;}}}",241662602,103875,3395,2527,2011-01-22 15:47:30,First  free your Mind,Mums basement,,0,2,2,10,0,2,2,1,1,1,0,0,0.014903
n1043,cgg1199415,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""bornblonde0077"";s:4:""name"";s:8:""whats up"";s:2:""id"";i:301130320;s:6:""id_str"";s:9:""301130320"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mackaysuzie"";s:4:""name"";s:17:""Susan Mackay 😱"";s:2:""id"";i:1038235795;s:6:""id_str"";s:10:""1038235795"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",1333969328006283264,13748,943,839,2020-12-01 22:01:14,"Born Birmingham UK Parents £10 poms I came for nothing, Sports Enthusiast, Retired, only U Can stop URSELF from doing anything U want to do in UR life.",SYDNEY NSW,,0,2,2,10,0,2,2,1,1,1,0,0,0.013269
n1044,aebayley,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:14;}}}",342749902,34079,3246,1625,2011-07-26 10:36:52,"Debate only. If it gets personal, it gets blocked.  No lists.",Australia,,0,1,1,8,0,1,1,4,0.428571,0.449074,0,0,0.010903
n1045,wheeziemungo,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""northway_debbie"";s:4:""name"";s:26:""🕯DebbieN Credible Woman"";s:2:""id"";i:1897328731;s:6:""id_str"";s:10:""1897328731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""aap_photos"";s:4:""name"";s:10:""AAP Photos"";s:2:""id"";i:24655308;s:6:""id_str"";s:8:""24655308"";s:7:""indices"";a:2:{i:0;i:21;i:1;i:32;}}}",2406902174,8134,241,101,2014-03-23 08:31:57,"Likes my family and friends, my job, my house and my garden. Anaesthetist. Sometime gardener.",,,0,1,1,12,0,1,1,1,1,1,0,0,0.004048
